seqnames	start	end	width	strand	peak	feature	feature.ranges.start	feature.ranges.end	feature.ranges.width	feature.strand	distance	insideFeature	distanceToSite	symbol
chr5	893158	893292	135	*	X24312	65980	863850	892939	29090	-	218	upstream	218	BRD9
chr5	893353	893472	120	*	X24313	65980	863850	892939	29090	-	413	upstream	413	BRD9
chr5	996962	997171	210	*	X24315	100506688	988425	997455	9031	-	0	inside	283	LOC100506688
chr5	997655	997759	105	*	X24316	100506688	988425	997455	9031	-	199	upstream	199	LOC100506688
chr5	1008520	1008646	127	*	X24317	85409	1009077	1038927	29851	+	430	upstream	430	NKD2
chr5	1008820	1008939	120	*	X24318	85409	1009077	1038927	29851	+	137	upstream	137	NKD2
chr5	1009195	1009329	135	*	X24319	85409	1009077	1038927	29851	+	0	inside	117	NKD2
chr5	1112126	1112320	195	*	X24332	10723	1050489	1112172	61684	-	0	overlapStart	0	SLC12A7
chr5	1112332	1112436	105	*	X24333	10723	1050489	1112172	61684	-	159	upstream	159	SLC12A7
chr5	1295174	1295303	130	*	X24338	7015	1253287	1295162	41876	-	11	upstream	11	TERT
chr5	1344913	1345032	120	*	X24339	81037	1318000	1345002	27003	-	0	overlapStart	0	CLPTM1L
chr5	1524204	1524323	120	*	X24342	79888	1461542	1524076	62535	-	127	upstream	127	LPCAT1
chr5	1799417	1799566	150	*	X24345	4726	1801496	1816167	14672	+	1929	upstream	1929	NDUFS6
chr5	1799612	1799866	255	*	X24346	4726	1801496	1816167	14672	+	1629	upstream	1629	NDUFS6
chr5	1799612	1799866	255	*	X24346	64979	1798499	1799956	1458	-	0	inside	89	MRPL36
chr5	2750202	2750321	120	*	X24347	153571	2752262	2755511	3250	+	1940	upstream	1940	C5orf38
chr5	2751717	2751777	61	*	X24348	153571	2752262	2755511	3250	+	484	upstream	484	C5orf38
chr5	2751717	2751777	61	*	X24348	153572	2746279	2751769	5491	-	0	overlapStart	0	IRX2
chr5	2751928	2752250	323	*	X24349	153571	2752262	2755511	3250	+	11	upstream	11	C5orf38
chr5	2751928	2752250	323	*	X24349	153572	2746279	2751769	5491	-	158	upstream	158	IRX2
chr5	2753391	2753600	210	*	X24350	153572	2746279	2751769	5491	-	1621	upstream	1621	IRX2
chr5	5422737	5422841	105	*	X24353	23379	5422786	5490347	67562	+	0	overlapStart	0	ICE1
chr5	6378768	6378872	105	*	X24356	84246	6372039	6378639	6601	-	128	upstream	128	MED10
chr5	6632367	6632426	60	*	X24357	6715	6633500	6669675	36176	+	1073	upstream	1073	SRD5A1
chr5	6633404	6633508	105	*	X24358	6715	6633500	6669675	36176	+	0	overlapStart	0	SRD5A1
chr5	6633404	6633508	105	*	X24358	54888	6599352	6633473	34122	-	0	overlapStart	0	NSUN2
chr5	6633944	6634108	165	*	X24359	54888	6599352	6633473	34122	-	470	upstream	470	NSUN2
chr5	6634497	6634646	150	*	X24360	54888	6599352	6633473	34122	-	1023	upstream	1023	NSUN2
chr5	6713414	6713426	13	*	X24363	11044	6714718	6757161	42444	+	1291	upstream	1291	TENT4A
chr5	6713480	6713533	54	*	X24364	11044	6714718	6757161	42444	+	1184	upstream	1184	TENT4A
chr5	6713639	6713712	74	*	X24365	11044	6714718	6757161	42444	+	1005	upstream	1005	TENT4A
chr5	9546352	9546412	61	*	X24369	100505806	9546312	9550409	4098	+	0	inside	39	SNHG18
chr5	9546352	9546412	61	*	X24369	9037	9035138	9546233	511096	-	118	upstream	118	SEMA5A
chr5	10249006	10249065	60	*	X24370	22948	10250282	10266501	16220	+	1216	upstream	1216	CCT5
chr5	10249831	10249950	120	*	X24371	22948	10250282	10266501	16220	+	331	upstream	331	CCT5
chr5	10249831	10249950	120	*	X24371	134145	10225620	10250021	24402	-	0	inside	70	ATPSCKMT
chr5	10307956	10308225	270	*	X24373	134147	10277707	10308168	30462	-	0	overlapStart	0	CMBL
chr5	10353678	10353857	180	*	X24374	10299	10353751	10440500	86750	+	0	overlapStart	0	MARCHF6
chr5	10564269	10564388	120	*	X24376	651746	10564435	10657928	93494	+	46	upstream	46	ANKRD33B
chr5	10761230	10761358	129	*	X24381	1611	10679342	10761387	82046	-	0	inside	28	DAP
chr5	10761517	10761634	118	*	X24382	1611	10679342	10761387	82046	-	129	upstream	129	DAP
chr5	11904895	11904984	90	*	X24392	1501	10971952	11904110	932159	-	784	upstream	784	CTNND2
chr5	11905582	11905616	35	*	X24393	1501	10971952	11904110	932159	-	1471	upstream	1471	CTNND2
chr5	14143174	14143293	120	*	X24395	7204	14143829	14509458	365630	+	535	upstream	535	TRIO
chr5	14143339	14143458	120	*	X24396	7204	14143829	14509458	365630	+	370	upstream	370	TRIO
chr5	14143939	14144028	90	*	X24397	7204	14143829	14509458	365630	+	0	inside	109	TRIO
chr5	14582166	14582360	195	*	X24409	54491	14581891	14616287	34397	+	0	inside	274	OTULINL
chr5	14871638	14871682	45	*	X24411	56172	14704909	14871887	166979	-	0	inside	204	ANKH
chr5	14872173	14872687	515	*	X24412	56172	14704909	14871887	166979	-	285	upstream	285	ANKH
chr5	16617243	16617362	120	*	X24414	54463	16473147	16617167	144021	-	75	upstream	75	RETREG1
chr5	16617498	16617572	75	*	X24415	54463	16473147	16617167	144021	-	330	upstream	330	RETREG1
chr5	16617783	16617902	120	*	X24416	54463	16473147	16617167	144021	-	615	upstream	615	RETREG1
chr5	16936190	16936309	120	*	X24423	4651	16662016	16936385	274370	-	0	inside	75	MYO10
chr5	16936325	16936428	104	*	X24424	4651	16662016	16936385	274370	-	0	overlapStart	0	MYO10
chr5	16936511	16936564	54	*	X24425	4651	16662016	16936385	274370	-	125	upstream	125	MYO10
chr5	17217276	17217526	251	*	X24428	285696	17130137	17217531	87395	-	0	inside	4	BASP1-AS1
chr5	17217680	17217695	16	*	X24429	285696	17130137	17217531	87395	-	148	upstream	148	BASP1-AS1
chr5	17217718	17217762	45	*	X24430	285696	17130137	17217531	87395	-	186	upstream	186	BASP1-AS1
chr5	17218168	17218287	120	*	X24431	285696	17130137	17217531	87395	-	636	upstream	636	BASP1-AS1
chr5	17218348	17218482	135	*	X24432	285696	17130137	17217531	87395	-	816	upstream	816	BASP1-AS1
chr5	17218754	17218888	135	*	X24433	285696	17130137	17217531	87395	-	1222	upstream	1222	BASP1-AS1
chr5	17219114	17219248	135	*	X24434	285696	17130137	17217531	87395	-	1582	upstream	1582	BASP1-AS1
chr5	31193698	31193832	135	*	X24442	1004	31193762	31329253	135492	+	0	overlapStart	0	CDH6
chr5	31531952	31532011	60	*	X24444	55322	31532373	31555165	22793	+	361	upstream	361	C5orf22
chr5	31531952	31532011	60	*	X24444	29102	31400602	31532282	131681	-	0	inside	270	DROSHA
chr5	31639557	31639676	120	*	X24445	23037	31639517	32111038	471522	+	0	inside	39	PDZD2
chr5	31639737	31639871	135	*	X24446	23037	31639517	32111038	471522	+	0	inside	219	PDZD2
chr5	32313006	32313215	210	*	X24452	54545	32227111	32313114	86004	-	0	overlapStart	0	MTMR12
chr5	32585654	32585818	165	*	X24455	10923	32585605	32604185	18581	+	0	inside	48	SUB1
chr5	34008090	34008269	180	*	X24460	23600	33987091	34008220	21130	-	0	overlapStart	0	AMACR
chr5	34929500	34929664	165	*	X24462	134218	34929698	34959069	29372	+	33	upstream	33	DNAJC21
chr5	34929980	34930174	195	*	X24463	134218	34929698	34959069	29372	+	0	inside	281	DNAJC21
chr5	36153505	36153639	135	*	X24465	92255	36103414	36152015	48602	-	1489	upstream	1489	LMBRD2
chr5	36242575	36242709	135	*	X24467	133686	36192694	36242258	49565	-	316	upstream	316	NADK2
chr5	36876869	36876986	118	*	X24471	25836	36876861	37065921	189061	+	0	inside	7	NIPBL
chr5	36876869	36876986	118	*	X24471	646719	36871463	36876796	5334	-	72	upstream	72	NIPBL-DT
chr5	36877107	36877241	135	*	X24472	25836	36876861	37065921	189061	+	0	inside	245	NIPBL
chr5	36877107	36877241	135	*	X24472	646719	36871463	36876796	5334	-	310	upstream	310	NIPBL-DT
chr5	37371319	37371558	240	*	X24475	9631	37291941	37371197	79257	-	121	upstream	121	NUP155
chr5	37379503	37379622	120	*	X24476	55100	37379412	37752774	373363	+	0	inside	90	WDR70
chr5	37840166	37840405	240	*	X24480	100861519	37840540	37875900	35361	+	134	upstream	134	GDNF-AS1
chr5	37840166	37840405	240	*	X24480	2668	37812779	37839782	27004	-	383	upstream	383	GDNF
chr5	38257473	38257562	90	*	X24483	133584	38258511	38465582	207072	+	948	upstream	948	EGFLAM
chr5	38257778	38257882	105	*	X24484	133584	38258511	38465582	207072	+	628	upstream	628	EGFLAM
chr5	38258093	38258197	105	*	X24485	133584	38258511	38465582	207072	+	313	upstream	313	EGFLAM
chr5	38258283	38258372	90	*	X24486	133584	38258511	38465582	207072	+	138	upstream	138	EGFLAM
chr5	38258498	38258662	165	*	X24487	133584	38258511	38465582	207072	+	0	overlapStart	0	EGFLAM
chr5	38844796	38844900	105	*	X24495	9180	38845960	38935743	89784	+	1059	upstream	1059	OSMR
chr5	38845816	38846130	315	*	X24496	9180	38845960	38935743	89784	+	0	overlapStart	0	OSMR
chr5	38846161	38846265	105	*	X24497	9180	38845960	38935743	89784	+	0	inside	200	OSMR
chr5	40679369	40679503	135	*	X24503	5734	40680032	40693837	13806	+	528	upstream	528	PTGER4
chr5	40679775	40679894	120	*	X24504	5734	40680032	40693837	13806	+	137	upstream	137	PTGER4
chr5	40797766	40798005	240	*	X24506	5562	40759481	40798297	38817	-	0	inside	291	PRKAA1
chr5	40798284	40798328	45	*	X24507	5562	40759481	40798297	38817	-	0	overlapStart	0	PRKAA1
chr5	40798786	40798875	90	*	X24508	5562	40759481	40798297	38817	-	488	upstream	488	PRKAA1
chr5	40799836	40799910	75	*	X24509	5562	40759481	40798297	38817	-	1538	upstream	1538	PRKAA1
chr5	41510784	41510918	135	*	X24512	345557	41307048	41510730	203683	-	53	upstream	53	PLCXD3
chr5	42423665	42423784	120	*	X24514	2690	42423877	42721980	298104	+	92	upstream	92	GHR
chr5	43067219	43067383	165	*	X24518	100506639	43067125	43093660	26536	+	0	inside	93	LOC100506639
chr5	43067219	43067383	165	*	X24518	100132356	43065289	43067073	1785	-	145	upstream	145	LOC100132356
chr5	43121249	43121368	120	*	X24519	7690	43120985	43192123	71139	+	0	inside	263	ZNF131
chr5	43192030	43192158	129	*	X24521	167359	43192170	43280952	88783	+	11	upstream	11	NIM1K
chr5	43602686	43602805	120	*	X24524	23530	43602791	43705668	102878	+	0	overlapStart	0	NNT
chr5	43603166	43603315	150	*	X24525	100652772	43573287	43603332	30046	-	0	inside	16	NNT-AS1
chr5	43603766	43603855	90	*	X24526	100652772	43573287	43603332	30046	-	433	upstream	433	NNT-AS1
chr5	44388194	44388493	300	*	X24527	2255	44305097	44388784	83688	-	0	inside	290	FGF10
chr5	44389559	44389783	225	*	X24528	2255	44305097	44388784	83688	-	774	upstream	774	FGF10
chr5	44389862	44389981	120	*	X24529	2255	44305097	44388784	83688	-	1077	upstream	1077	FGF10
chr5	45695924	45695983	60	*	X24531	348980	45255052	45696220	441169	-	0	inside	236	HCN1
chr5	50680045	50680164	120	*	X24538	642366	50668571	50679166	10596	-	878	upstream	878	LOC642366
chr5	52083359	52083463	105	*	X24539	3672	52083774	52249485	165712	+	310	upstream	310	ITGA1
chr5	52083359	52083463	105	*	X24539	53918	52083774	52098452	14679	+	310	upstream	310	PELO
chr5	52285039	52285203	165	*	X24542	3673	52285156	52390609	105454	+	0	overlapStart	0	ITGA2
chr5	52405354	52405533	180	*	X24543	257396	52405687	52410952	5266	+	153	upstream	153	LOC257396
chr5	52405354	52405533	180	*	X24543	4338	52393895	52405598	11704	-	0	inside	64	MOCS2
chr5	52774424	52774543	120	*	X24544	10468	52776264	52782304	6041	+	1720	upstream	1720	FST
chr5	52774994	52775143	150	*	X24545	10468	52776264	52782304	6041	+	1120	upstream	1120	FST
chr5	52775729	52775833	105	*	X24546	10468	52776264	52782304	6041	+	430	upstream	430	FST
chr5	52775873	52776037	165	*	X24547	10468	52776264	52782304	6041	+	226	upstream	226	FST
chr5	52776053	52776202	150	*	X24548	10468	52776264	52782304	6041	+	61	upstream	61	FST
chr5	52776278	52776367	90	*	X24549	10468	52776264	52782304	6041	+	0	inside	13	FST
chr5	53605995	53606114	120	*	X24552	54622	53180614	53606403	425790	-	0	inside	288	ARL15
chr5	53606545	53606694	150	*	X24553	54622	53180614	53606403	425790	-	141	upstream	141	ARL15
chr5	53607405	53607539	135	*	X24554	54622	53180614	53606403	425790	-	1001	upstream	1001	ARL15
chr5	54468879	54468998	120	*	X24558	100313923	54468090	54468181	92	-	697	upstream	697	MIR449C
chr5	54468879	54468998	120	*	X24558	166979	54408799	54469005	60207	-	0	inside	6	CDC20B
chr5	54523140	54523244	105	*	X24559	345643	54515425	54523143	7719	-	0	overlapStart	0	MCIDAS
chr5	54523616	54523705	90	*	X24560	345643	54515425	54523143	7719	-	472	upstream	472	MCIDAS
chr5	55008639	55008743	105	*	X24563	153129	54921673	55008554	86882	-	84	upstream	84	SLC38A9
chr5	55290349	55290438	90	*	X24565	441072	55290995	55299475	8481	+	556	upstream	556	FLJ31104
chr5	55291464	55291583	120	*	X24566	3572	55230925	55290821	59897	-	642	upstream	642	IL6ST
chr5	56111098	56111172	75	*	X24570	4214	56110900	56191978	81079	+	0	inside	197	MAP3K1
chr5	57756544	57756648	105	*	X24577	10769	57749810	57755966	6157	-	577	upstream	577	PLK2
chr5	57877912	57878031	120	*	X24578	115827	57878939	58147406	268468	+	907	upstream	907	RAB3C
chr5	60140780	60140884	105	*	X24586	79993	60047616	60140101	92486	-	678	upstream	678	ELOVL7
chr5	60240474	60240608	135	*	X24587	91942	60240956	60448864	207909	+	347	upstream	347	NDUFAF2
chr5	60240474	60240608	135	*	X24587	1161	60169659	60240905	71247	-	0	inside	296	ERCC8
chr5	60458406	60458570	165	*	X24589	643155	60453536	60458302	4767	-	103	upstream	103	SMIM15
chr5	60627470	60627619	150	*	X24592	57688	60628100	60841999	213900	+	480	upstream	480	ZSWIM6
chr5	60627635	60627832	198	*	X24593	57688	60628100	60841999	213900	+	267	upstream	267	ZSWIM6
chr5	61601934	61602098	165	*	X24603	3796	61601989	61683011	81023	+	0	overlapStart	0	KIF2A
chr5	61602144	61602263	120	*	X24604	3796	61601989	61683011	81023	+	0	inside	154	KIF2A
chr5	61700060	61700179	120	*	X24610	27292	61684351	61699728	15378	-	331	upstream	331	DIMT1
chr5	61708176	61708295	120	*	X24611	51194	61708573	61924416	215844	+	277	upstream	277	IPO11
chr5	64064160	64064309	150	*	X24614	10283	64064755	64314590	249836	+	445	upstream	445	CWC27
chr5	64064160	64064309	150	*	X24614	285672	64013978	64064496	50519	-	0	inside	186	SREK1IP1
chr5	64065075	64065119	45	*	X24615	285672	64013978	64064496	50519	-	578	upstream	578	SREK1IP1
chr5	64066035	64066154	120	*	X24616	285672	64013978	64064496	50519	-	1538	upstream	1538	SREK1IP1
chr5	64777396	64777485	90	*	X24622	11174	64444563	64777704	333142	-	0	inside	218	ADAMTS6
chr5	64778551	64778700	150	*	X24623	11174	64444563	64777704	333142	-	846	upstream	846	ADAMTS6
chr5	64858523	64858627	105	*	X24624	23398	64859063	64883376	24314	+	435	upstream	435	PPWD1
chr5	65018233	65018352	120	*	X24625	57486	65018023	65125111	107089	+	0	inside	209	NLN
chr5	65018233	65018352	120	*	X24625	54557	64961755	65017941	56187	-	291	upstream	291	SGTB
chr5	65019801	65019920	120	*	X24626	54557	64961755	65017941	56187	-	1859	upstream	1859	SGTB
chr5	65221344	65221448	105	*	X24627	55914	65222382	65376851	154470	+	933	upstream	933	ERBIN
chr5	65222169	65222288	120	*	X24628	55914	65222382	65376851	154470	+	93	upstream	93	ERBIN
chr5	67510473	67510607	135	*	X24637	5295	67511584	67597649	86066	+	976	upstream	976	PIK3R1
chr5	67510677	67510796	120	*	X24638	5295	67511584	67597649	86066	+	787	upstream	787	PIK3R1
chr5	67511877	67511966	90	*	X24639	5295	67511584	67597649	86066	+	0	inside	292	PIK3R1
chr5	68462366	68462425	60	*	X24647	891	68462837	68474070	11234	+	411	upstream	411	CCNB1
chr5	68485332	68485421	90	*	X24649	64946	68485375	68506184	20810	+	0	overlapStart	0	CENPH
chr5	68513462	68513641	180	*	X24650	92259	68513573	68525985	12413	+	0	overlapStart	0	MRPS36
chr5	68664973	68665092	120	*	X24651	5884	68665124	68710630	45507	+	31	upstream	31	RAD17
chr5	68665168	68665287	120	*	X24652	5884	68665124	68710630	45507	+	0	inside	43	RAD17
chr5	68665738	68665887	150	*	X24653	6880	68647553	68665840	18288	-	0	overlapStart	0	TAF9
chr5	68667178	68667297	120	*	X24654	6880	68647553	68665840	18288	-	1337	upstream	1337	TAF9
chr5	71616329	71616448	120	*	X24661	79810	71616200	71656038	39839	+	0	inside	128	PTCD2
chr5	71616329	71616448	120	*	X24661	23107	71515236	71616084	100849	-	244	upstream	244	MRPS27
chr5	72251863	72251952	90	*	X24667	115548	72251808	72386349	134542	+	0	inside	54	FCHO2
chr5	72416250	72416339	90	*	X24668	134285	72416388	72427644	11257	+	48	upstream	48	TMEM171
chr5	72860676	72860810	135	*	X24676	84135	72861598	72877794	16197	+	787	upstream	787	UTP15
chr5	72921942	72921988	47	*	X24677	64283	72921983	73237818	315836	+	0	overlapStart	0	ARHGEF28
chr5	74060995	74061079	85	*	X24684	10412	74062816	74072737	9922	+	1736	upstream	1736	NSA2
chr5	74806697	74806876	180	*	X24689	51426	74807657	74895646	87990	+	780	upstream	780	POLK
chr5	74807387	74807521	135	*	X24690	51426	74807657	74895646	87990	+	135	upstream	135	POLK
chr5	74807387	74807521	135	*	X24690	10087	74666928	74807806	140879	-	0	inside	284	CERT1
chr5	75378657	75378715	59	*	X24694	22987	75379305	75621416	242112	+	589	upstream	589	SV2C
chr5	75698510	75698614	105	*	X24702	10788	75699149	76003957	304809	+	534	upstream	534	IQGAP2
chr5	76009960	76010049	90	*	X24704	2149	76011868	76031595	19728	+	1818	upstream	1818	F2R
chr5	76011760	76011969	210	*	X24705	2149	76011868	76031595	19728	+	0	overlapStart	0	F2R
chr5	76382431	76382565	135	*	X24706	728723	76382623	76444176	61554	+	57	upstream	57	ZBED3-AS1
chr5	76383842	76383946	105	*	X24707	84327	76372532	76383030	10499	-	811	upstream	811	ZBED3
chr5	76505862	76506146	285	*	X24709	8622	76506706	76724080	217375	+	559	upstream	559	PDE8B
chr5	76506162	76506625	464	*	X24710	8622	76506706	76724080	217375	+	80	upstream	80	PDE8B
chr5	77944590	77944904	315	*	X24725	10184	77781038	77944648	163611	-	0	overlapStart	0	LHFPL2
chr5	78809319	78809453	135	*	X24733	9456	78669647	78809659	140013	-	0	inside	205	HOMER1
chr5	78908213	78908260	48	*	X24734	167153	78908243	78982471	74229	+	0	overlapStart	0	TENT2
chr5	79551876	79551980	105	*	X24739	256987	79407050	79551898	144849	-	0	overlapStart	0	SERINC5
chr5	79703333	79703467	135	*	X24740	9765	79703838	79775498	71661	+	370	upstream	370	ZFYVE16
chr5	79866244	79866378	135	*	X24743	340120	79852574	79866304	13731	-	0	overlapStart	0	ANKRD34B
chr5	79950316	79950450	135	*	X24744	4437	79950467	80172634	222168	+	16	upstream	16	MSH3
chr5	79950812	79950976	165	*	X24745	1719	79922045	79950800	28756	-	11	upstream	11	DHFR
chr5	80254895	80255014	120	*	X24746	5924	80256508	80525981	269474	+	1493	upstream	1493	RASGRF2
chr5	80689653	80689787	135	*	X24747	134526	80625947	80689988	64042	-	0	inside	200	ACOT12
chr5	80689908	80690042	135	*	X24748	134526	80625947	80689988	64042	-	0	overlapStart	0	ACOT12
chr5	81046842	81047149	308	*	X24753	23635	80713179	81047072	333894	-	0	overlapStart	0	SSBP2
chr5	81047637	81047664	28	*	X24754	23635	80713179	81047072	333894	-	564	upstream	564	SSBP2
chr5	81267666	81267770	105	*	X24758	83734	81267844	81551216	283373	+	73	upstream	73	ATG10
chr5	81573924	81574118	195	*	X24760	92270	81575281	81614147	38867	+	1162	upstream	1162	ATP6AP1L
chr5	81573924	81574118	195	*	X24760	6228	81569139	81574235	5097	-	0	inside	116	RPS23
chr5	82767176	82767295	120	*	X24761	1462	82767493	82878122	110630	+	197	upstream	197	VCAN
chr5	83017524	83017575	52	*	X24764	1404	82934017	83016896	82880	-	627	upstream	627	HAPLN1
chr5	83018146	83018295	150	*	X24765	1404	82934017	83016896	82880	-	1249	upstream	1249	HAPLN1
chr5	83680654	83680788	135	*	X24768	10085	83238126	83680611	442486	-	42	upstream	42	EDIL3
chr5	86563305	86563454	150	*	X24770	5921	86564070	86687743	123674	+	615	upstream	615	RASA1
chr5	86563515	86563799	285	*	X24771	5921	86564070	86687743	123674	+	270	upstream	270	RASA1
chr5	86564180	86564329	150	*	X24772	5921	86564070	86687743	123674	+	0	inside	109	RASA1
chr5	87564946	87564990	45	*	X24778	100505894	87564699	87732491	167793	+	0	inside	246	TMEM161B-AS1
chr5	87564946	87564990	45	*	X24778	153396	87491023	87564665	73643	-	280	upstream	280	TMEM161B
chr5	87980801	87980980	180	*	X24784	645323	87836597	87980620	144024	-	180	upstream	180	LINC00461
chr5	89705662	89705711	50	*	X24792	1070	89689529	89705603	16075	-	58	upstream	58	CETN3
chr5	89705781	89705781	1	*	X24793	1070	89689529	89705603	16075	-	177	upstream	177	CETN3
chr5	89770625	89770729	105	*	X24794	10622	89770681	89810369	39689	+	0	overlapStart	0	POLR3G
chr5	89770625	89770729	105	*	X24794	153364	89754020	89770585	16566	-	39	upstream	39	MBLAC2
chr5	89770865	89770999	135	*	X24795	10622	89770681	89810369	39689	+	0	inside	183	POLR3G
